city,Jan-24,Jan-25,Jan-26,Jan-27,Jan-28,Jan-29,Jan-30,Jan-31,2-Jan,2-Feb,2-Mar,2-Apr,2-May,2-Jun,2-Jul,2-Aug,2-Sep,2-Oct,2-Nov,2-Dec,Feb-13,Feb-14,Feb-15,Feb-16,Feb-17,Feb-18,Feb-19,Feb-20,Feb-21,Feb-22,Feb-23,Feb-24,Feb-25,Feb-26,Feb-27,Feb-28,Feb-29,3-Jan,3-Feb,3-Mar,3-Apr,3-May,3-Jun,3-Jul,3-Aug,3-Sep,3-Oct,3-Nov,3-Dec,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Mar-19,Mar-20,Mar-21,Mar-22,Mar-23,Mar-24,Mar-25,Mar-26,Mar-27,Mar-28,Mar-29,Mar-30,Mar-31,4-Jan,4-Feb,4-Mar,4-Apr,4-May,4-Jun,4-Jul,4-Aug,4-Sep,4-Oct,4-Nov,4-Dec,Apr-13,Apr-14,Apr-15,Apr-16,Apr-17,Apr-18,Apr-19,Apr-20,Apr-21,Apr-22,Apr-23,Apr-24,Apr-25,Apr-26,Apr-27,Apr-28,Apr-29,Apr-30,5-Jan,5-Feb,5-Mar,5-Apr,5-May,5-Jun,5-Jul,Latitude,Longitude
Xiangxi,0,0,0,0,0,0,0,0,0,0.125,1,1,1,1,1,2.352941176,3.5,5.5,6,6,6,6,6,6,6,6.125,7,7,7.142857143,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,25.55954,118.696802
Xiangyang,0,0,0,0,0,0,0,0,0,0,0.333333333,1,7,19.75,25.04545455,33,40.5625,42,51.5,60,65.14285714,73,85,114,143.6,182,226.3076923,294,343,388.8888889,454.2857143,501.6666667,593,645.5,701,753,802,840.4,873.3333333,906,926.5,980,1000.666667,1040,1055,1064,1072,1086.666667,1105,1112,1115,1120,1127,1128.666667,1130.5,1131,1131,1131,1131,1134,1134,1134,1134,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,32.0199223,112.1454107
Xianning,0,0,0,0,0,0,0,0,0.692307692,1,1,1,2,3.75,5.590909091,15.73333333,24.375,44,53.75,68.33333333,83.14285714,99,127,152,175.2,204.75,224.2307692,268,313.7142857,349.4444444,393,429.3333333,504,556.375,614.875,644,677,689,720.6666667,745.5,754.5,776,782.6666667,794,801,806,808,810.6666667,812,816,818,818.5,819,820.3333333,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,29.8437545,114.3169418
Xiantao,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75,14,14,16.125,31,41,43,47.28571429,58,63,87,103,121,146.8461538,184,210,226.3333333,245.5714286,261.3333333,316,334.375,356,388,408,432,453.3333333,465.5,472,481,487,497,501,506,518,519.3333333,520,520,520,523,528,530.3333333,534,538,542,546,547,547,547,551,551,551,552,552,552,552,552,552,552,552,552,552,552,552,552,552,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,30.3635622,113.4170705
Xianyang,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,1,1.571428571,2,2.666666667,4,4,4,4.5,5,5.666666667,6,6.6,7.333333333,9,11.33333333,14,14,14.75,15.57142857,16,16,16.66666667,16.25,16,16,16,16,16,16,16,16,16,17,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,34.3075655,108.7234362
Xiaogan,0,0,0,0.454545455,0.454545455,0.454545455,0.454545455,2,2,2,2,3.538461538,6,16.91666667,24.22727273,38.8,47.125,81,139.25,179,203.8571429,255,313,359.75,435.2,523,568.2307692,673.5,771,884.5555556,1055,1144,1328,1380.5,1622.375,1795,2047,2181.4,2336.333333,2519.25,2636.5,2821,2881,2972,3024,3057,3111,3136.333333,3179,3204,3237,3245,3261.666667,3274,3292.25,3322,3349,3360,3366,3369,3376,3380,3383,3386,3389,3389,3389,3389,3389,3389,3389,3389,3389,3389,3389,3389,3389,3389,3389,3389,3389,3389,3389,3389,3389,3389,3389,3389,3389,3389,3389,3389,3389,3389,3389,3389,3389,3389,3389,3389,3389,3389,3389,3389,3389,30.9203436,113.9496516
Xicheng District,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.9108672,116.3599221
Xingtai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.142857143,3,4,4,4.666666667,5,6.125,8,8.8,10,10,10,10,11.83333333,14,16.5,18.57142857,19,19.75,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,37.0658469,114.4921929
Xining,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,5,8,8.5,8.5,11,11,11,12.5,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,36.6225321,101.7721957
Xinxiang,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857,2,3.5,4.428571429,5.666666667,6.111111111,7,7,7,9.272727273,10,12.88888889,19.08333333,21,21.3,25.8,28.1,39.55555556,44.6,46.66666667,48,48.75,49,50.6,53,53,53,53,53,53.5,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,35.3021133,113.9202062
Xinyang,0,0,0,0,0,0,0,0,0,1.142857143,4.888888889,6,6,7.5,12.16666667,20.78571429,25.06666667,27.55555556,33.25,37.33333333,46.25,58,63.5,72.88888889,81.5,84,85.8,93.3,130.1,146.4444444,166.4,180.3333333,195,211,223,231,258,260.25,261.75,266,267,267.5,268.3333333,270,270.5,270.5,270.5,271,271,271,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,32.127372,114.0676596
Xinyu,0,0,0,0,0.166666667,1,1.8,2,2,3,3,3,3.75,5,5,8,13,18,22,24,27.33333333,31,34,37,44,46,58,68.5,80,87,95,103,109,111,115,118,120,120,121,122,123,123,123,126,127,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,27.8007391,114.9332852
Xinzhou,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.666666667,1,1.75,4,4,4,4,4,4,4.5,5,5,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,38.4139173,112.730463
Xiqing District,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,1,1.857142857,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,39.00180855,117.1589572
Xishuangbanna,0,0,0,0,0,0,0,0,0,0,0.333333333,1,1,1,1.25,2,2,2,2,2,2,2.2,3,3,3.5,4,4,4,4,9,12,12,12,12,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,22.0107549,100.7960029
Xiushan Tujia and Miao Autonomous County,0,0,0,0,0,0,0,0,0.222222222,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28.450247,109.0027136
Xuancheng,0,0,0,0,0,0,0,0,0,0.25,1,1,1,1.285714286,2,2,2,2,3.333333333,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,30.9412541,118.7540167
Xuchang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.714285714,2,2,2,2.333333333,3,5.727272727,6.5,8.555555556,10.66666667,11,15.5,16,16.9,24.77777778,26,26,30,32,32.5,35.4,37,37.75,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,34.0457133,113.8225908
Xuhui District,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,1,1,1,1.2,2,2,3.6,4,4.666666667,6,6,8.75,10,10,13,15,15,15,15,15,15.5,16,16,16,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,31.163698,121.4279938
Xuzhou,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,3,3,3,5,8,10,12,16.4,17.6,21.8,24.25,35.5,42,47.57142857,52.71428571,57.25,60.5,64.5,66.6,67,67.4,70.33333333,71,71,71,71,71,71.66666667,73,73,75.25,76,76,77.33333333,77.33333333,78.5,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,34.2665541,117.1809741
Ya'an,0,0,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.818181818,1,2,2,2,2,2,2,2,2,2,2,3,4,4,4,4,5.25,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,29.985931,103.0087944
Yan'an,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.333333333,2,3.25,6,6,6,6,6,6,6,6,6,6.5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,36.5853932,109.4828549
Yanbian,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.333333333,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4.666666667,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,43.1331507,129.2795659
Yancheng,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,2.166666667,3,3,3,3,3,5,6,6,7.8,9.5,12.75,16,19.57142857,20.71428571,20,20,20,26.4,24,24,25,25,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,33.3939707,120.1349541
Yangjiang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181818182,1,1,1,1,2.142857143,5,5,6.090909091,7,8.5,9,9,9.25,10,10,10,10,10,10,10,10,11,11,11,11,11,12.6,13.75,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,21.8526328,111.95935
Yangling District in Xianyang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34.271725,108.0800183
Yangpu District,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1,1,2,2.666666667,3,3,4,4,4,5,6.5,7,7,7,8,8.5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,31.2620112,121.5214305
Yangquan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,37.85862,113.5730276
Yangzhou,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,2,2,2.25,5,6,6,6,6.4,7.5,8.5,9.857142857,11,11.57142857,13,15,17,17,17,17,17,17,21,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,32.3926973,119.4365759
Yanqing District,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.6243585,120.4342057
Yantai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2.272727273,3,3,3,6,10.28571429,12.11111111,13,13,13,13.66666667,15.83333333,17.4,18,19,19.2,21.2,23.875,27,28.8,30,31.8,33,35.5,38,39,39.33333333,40.5,41.5,42.33333333,43.33333333,45.5,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,37.461928,121.4425255
Yibin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,3,3,3,3,5,6,6,6,6,6.75,7,7,7.4,8,8,9.75,10,10,10,10,10,10,10,10,10.75,11,11,11,11,11.28571429,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,28.7657927,104.6353116
Yichang,0,0,0,0,0,0,0,0,0,0,1.166666667,2,9,9,12.22727273,24.53333333,36.75,43,52,62,70.57142857,81.14285714,92,140,152.8,186,206.3076923,231,250,267.8888889,286.7142857,299,332.75,360.125,396,429,462.6666667,497.4,525.6666667,571.25,595.5,638.6,669.3333333,707,727,753,772,790.6666667,834,847,858,861,866.6666667,871.3333333,879,882,886,891,891,892,892,893,893,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,30.7031196,111.2750181
Yichun,0,0,0,0,0,0,0,0,0,1,1,2,2.5,3,4,5,5.75,10,10,13,16,9,3.333333333,5,4.8,3.75,6.6,12,7.571428571,12.88888889,24,25.33333333,33.6,22.5,24.25,32.66666667,24.75,35.33333333,21.6,27,36,53.5,36,36,53.5,22,53.5,36,36,1,1,1,1,1,1,1,1,1,53.5,53.5,1,1,1,1,1,106,106,106,106,1,1,1,1,1,1,1,1,53.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,47.9433709,129.1847514
Yili,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1,2.5,4,4,4,5,6,6,6,6,6,6,8,10,11.6,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,42.9972513,0.594725
Yinchuan,0,0,0,0,0,0,0,0,0,0,0.5,1,1,1,1.666666667,4.2,5,5,8,11,12,12,17.5,17.5,20,25,25,27,28,28,29,29,30,30,31,31,32,32,32,32,32,32,34,34,34,34,34,34,34,34,35,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,38.4829194,106.2116014
Yingkou,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40.6747155,122.2357736
Yingtan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.666666667,2,3,3,3,3,3,4,4,4,7.333333333,6,10.5,10,11,12,12,12,15,15,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,28.2428093,117.0278246
Yiyang,0,0,0,0,0,0,0,0,0,0,0.666666667,1,2.428571429,6,6,8.352941176,13.125,15.75,16,21.14285714,22,22,24.5,26.2,29.5,30.75,34.42857143,45.83333333,49.28571429,51.6,52,54.25,55.85714286,56,57.33333333,58,58.75,59,59,59,59,59,59,59,59.66666667,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,28.5929656,112.3211783
Yongzhou,0,0,0,0,0,0,0,0,0.4,2,4,5,5.857142857,8,8.4,10,11.875,13,15.14285714,18,18,23,25,27.6,28.33333333,30,30,30,32.85714286,35.8,37,38,41,41,42,42,42,42.5,43,43,43,43.5,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,26.4517259,111.6031281
Youyang Tujia and Miao Autonomous County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28.844414,108.7634259
Yueyang,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857,2.4,4,6.941176471,10.875,18,21,28.42857143,42,44,49.875,54,60,63.875,64,67.33333333,75.42857143,85,89.66666667,91,100.5714286,106,109.6666667,113,114.5,115.75,120.6,126.3333333,130,138,143,145,146,151,152,153,153,153,154.3333333,154.3333333,154.3333333,154.3333333,154.3333333,154.3333333,154.3333333,154.3333333,154.3333333,154.3333333,154.3333333,154.3333333,154.3333333,154.3333333,154.3333333,154.3333333,154.3333333,154.3333333,154.3333333,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,29.3691365,113.095513
Yulin,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.454545455,0.5,0.363636364,0.5,0.8,1,1,1,1,1,1,1,2.3,2.714285714,2.285714286,3,3.666666667,3.9,4,4.25,5,5,4.6,4.333333333,5.666666667,4.857142857,11,5.666666667,7,7,11,7,11,7,7.8,7,11,11,11,8.333333333,5.666666667,7,7,7,3,3,3,3,3,3,3,3,3,3,3,3,11,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,38.2852957,109.7287583
Yuncheng,0,0,0,0,0,0,0,0,0,0.666666667,1.5,1,1,1,1,3,4,4,5.333333333,7.333333333,8,9,11.5,13,13,13.75,14,15.33333333,16,16,16.83333333,17,17.5,18,18,18,18,18,18,18,18,18,18,18,18,18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,35.027637,111.002141
Yuxi,0,0,0,0,0,0,0,0,0,0,0.333333333,1,1,1,1.25,2,2,2,2,2.833333333,3,3,3,3,3,3,3,5,9,9,9,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,28.5698848,102.6350839
Zaozhuang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909090909,1,1.857142857,3.571428571,4,4,4,4,5.8,7,8.5,10.5,11,14,17.4,18.4,19.6,21.25,22,22,22,22,22.66666667,23,23,23,23,23.5,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,34.8113006,117.3178278
Zhangjiajie,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,2,2,2,2,2.5,3,3,3,3,3.75,4,4.833333333,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,29.1299011,110.4816207
Zhangjiakou,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1,1,1.75,2,2,2.8,3.375,4.857142857,7.8,9,9,10.2,16.8,24,24.75,25,27.71428571,28,32,32,32.5,33,33,34,35,36.33333333,37,37.5,38,38,38,38,38,38,39,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,40.8228016,114.880567
Zhangye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,1,1,1,1.714285714,1.714285714,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,38.9365134,100.4556326
Zhangzhou,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,1,1,2.142857143,3,3,3,3.666666667,4,5.666666667,6,7,8,10,11,12.33333333,13.8,14,14,14,14.5,15,15,15.75,16,16,16,16,16,16,18,18,18,18,18,18,18,18,18,18,18,18,18,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,24.5081859,117.6496027
Zhanjiang,0,0,0,0,0,0,0,0.75,1,1,1,1,1.3,4,4,5.333333333,6,6.071428571,8,9,10.25,11,11,11,11,11,11,11.75,12,12,13.2,14,14,14,15.33333333,17,17,17,18.33333333,19,19.66666667,20.6,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22.33333333,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,21.2745127,110.3541291
